Wang Chung
4279625 1468
5066057 1468
8342857 1468
5328457 1468
5590601 1468
6311753 1468
2445897 1468
3101257 1468
3428937 1468
3756617 1468
6902345 1468
7295561 1468
4479049 1468
3824713 1468
8281161 1468
8543305 1468
6118729 1468
6446409 1468
5125705 2787
5781577 2787
6699849 2787
4734025 2787
2964809 2787
6438217 2787
8535625 2787
8797769 2787
3227465 2787
7814985 2787
3490121 2787
2507337 2787
5129289 2787
7226441 2787
3753289 2787
3034697 2787
6508361 2787
4280649 2787
5263689 2787
5591625 2787
7232329 2787
2645065 2787
3628105 2787
4217929 2787
5987401 2787
7560265 2787
5528905 2787
7888201 2787
8281417 2787
8805705 2787
6567753 3011
3160137 3011
8271945 3011
7224649 3011
4341321 3011
8863305 3011
5259081 3011
7553353 3011
3032137 3011
6440009 3011
3949897 3011
8406345 3011
4409161 3011
4868937 3011
5524809 3011
7228745 3011
2445385 3011
2773065 3011
8015945 3011
7622985 3011
3756617 3011
4411977 3011
6246985 3011
6509129 3011
6836809 3011
8345929 3011
8673609 3011
2972489 3011
4676425 3011
3431497 3011
7101513 3011
3693897 3011
4152649 3011
5266761 3011
5528905 3011
5518921 3226
3618633 3226
6634825 3226
8535625 3226
5914697 3226
6242377 3226
2900297 3226
3817801 3226
4145481 3226
4473161 3226
7160137 3226
8864073 3226
7555401 3226
8079689 3226
5130825 3226
8342089 3226
5589833 3226
2708041 3226
2970185 3226
3428937 3226
3691337 3226
4346697 3226
4739913 3226
7624265 3226
6576969 3226
4611401 3226
5191241 3231
3290953 3231
6307145 3231
8207945 3231
5587017 3231
5914697 3231
2572617 3231
3490121 3231
3817801 3231
4145481 3231
6832457 3231
8536393 3231
7227721 3231
7752009 3231
4803145 3231
8014409 3231
5262153 3231
2642505 3231
3101257 3231
3363657 3231
4019017 3231
4412233 3231
7296585 3231
8738377 3231
6249289 3231
4283721 3231
3749449 3253
4865353 3253
8076617 3253
6766153 3253
4145225 3253
4472905 3253
2703689 3253
5390665 3253
7094601 3253
8733257 3253
5785929 3253
6310217 3253
8341833 3253
3361353 3253
6572617 3253
3820361 3253
2577225 3253
2970441 3253
5854793 3253
7296585 3253
7624265 3253
7951945 3253
4807497 3253
2841929 3253
3225417 3341
4470601 3341
6043465 3341
8075081 3341
8730441 3341
6633545 3341
4930633 3341
4013641 3341
5717577 3341
3227977 3341
8274249 3341
2966089 3341
2574665 3341
5261641 3341
6441289 3341
8014153 3341
8801353 3341
3558729 3341
4935241 3341
4346185 3341
6902345 3341
6640713 3341
6052937 3341
8084553 3341
5725513 3341
2701129 3349
3946313 3349
5519177 3349
7550793 3349
8206153 3349
6109257 3349
4406345 3349
3489353 3349
5193289 3349
2703689 3349
7749961 3349
2441801 3349
4737353 3349
5917001 3349
7489865 3349
8669513 3349
8277065 3349
3034441 3349
4410953 3349
3821897 3349
6378057 3349
6116425 3349
5528649 3349
7560265 3349
5201225 3349
8336969 3380
3487561 3380
5519177 3380
6174537 3380
7026505 3380
8664905 3380
4077641 3380
3161673 3380
5718345 3380
7618889 3380
7881033 3380
8405321 3380
2705737 3380
3885385 3380
5458249 3380
6637897 3380
7227721 3380
6245449 3380
7884105 3380
4346441 3380
4084809 3380
3497033 3380
5528649 3380
3169609 3380
5649993 3421
6567497 3421
8336969 3421
2832201 3421
3487561 3421
4339529 3421
5977929 3421
3031369 3421
4931913 3421
5194057 3421
5718345 3421
6964553 3421
2771273 3421
3950921 3421
4540745 3421
8341833 3421
3558473 3421
5197129 3421
6443593 3421
6771273 3421
2841673 3421
8084553 3421
6643017 3421
8609097 3421
4470345 3439
5387849 3439
7157321 3439
3159881 3439
4798281 3439
7880009 3439
8469833 3439
8798025 3439
3752265 3439
4014409 3439
4538697 3439
5784905 3439
2771273 3439
3361097 3439
7162185 3439
4017481 3439
5263945 3439
5591625 3439
8540745 3439
6904905 3439
5463369 3439
7429449 3439
8740169 3439
2897481 3463
3814985 3463
5584457 3463
3225417 3463
8271689 3463
6307145 3463
6896969 3463
7225161 3463
7487305 3463
2441545 3463
2965833 3463
8471625 3463
4212041 3463
5589321 3463
2444617 3463
8146505 3463
7491657 3463
3691081 3463
4018761 3463
6967881 3463
7560009 3463
5332041 3463
7887945 3463
3890505 3463
5856585 3463
7167305 3463
2635337 3481
4404809 3481
7092041 3481
5127497 3481
5717321 3481
8338761 3481
6045513 3481
6307657 3481
7291977 3481
3032393 3481
4409673 3481
7949641 3481
6966857 3481
6312009 3481
8474697 3481
2511433 3481
2839113 3481
5788233 3481
6380361 3481
4152393 3481
6708297 3481
7756873 3481
2710857 3481
4676937 3481
5987657 3481
3814985 3490
6502217 3490
4537673 3490
5127497 3490
7748937 3490
5455689 3490
5717833 3490
6702153 3490
2442569 3490
8340809 3490
3819849 3490
7359817 3490
6377033 3490
5722185 3490
7884873 3490
5198409 3490
8409673 3490
5790537 3490
3562569 3490
6118473 3490
7167049 3490
8412233 3490
8739913 3490
4087113 3490
5397833 3490
7878217 3548
8271433 3548
8599113 3548
2701129 3548
5191497 3548
7485257 3548
7157833 3548
3947849 3548
6110537 3548
2901065 3548
4539721 3548
5195081 3548
5522761 3548
8209737 3548
7227721 3548
3558729 3548
2575945 3548
4083785 3548
6246473 3548
4608585 3548
7950921 3548
8409673 3548
8868425 3548
7493705 3548
6249033 3548
6838857 3548
3365961 3548
4611145 3548
4938825 3548
8608841 3548
7167305 3548
4339017 3658
3422025 3658
5846857 3658
7813193 3658
7551561 3658
3095881 3658
4734281 3658
5389641 3658
2571849 3658
8535625 3658
6505289 3658
3884105 3658
4146505 3658
6112585 3658
7161417 3658
8800073 3658
4933705 3658
3295561 3658
5721673 3658
7295305 3658
6050377 3658
3888713 3658
8607561 3658
2578505 3658
7952713 3658
5200713 3658
7166793 3658
3169353 3658
4807753 3658
6839369 3658
3562825 3658
2570057 3708
4536393 3708
4274761 3708
7814473 3708
5258825 3708
6635081 3708
7224905 3708
8863561 3708
7553097 3708
6177097 3708
3228489 3708
2835785 3708
3884617 3708
5523273 3708
6572105 3708
8079689 3708
6310985 3708
2444873 3708
4018505 3708
2773577 3708
6050633 3708
5330761 3708
4675913 3708
3889993 3708
7625545 3708
3562569 3708
7232585 3708
8477769 3708
5791049 3708
6249801 3708
6511945 3708
4405065 3831
4732745 3831
5389385 3831
2833993 3831
6438473 3831
4407369 3831
8667209 3831
8078409 3831
3687753 3831
7685449 3831
7030601 3831
4999241 3831
6704201 3831
2706761 3831
6049097 3831
8539465 3831
3100233 3831
5721673 3831
8081993 3831
4674633 3831
4281673 3831
3234889 3831
5200969 3831
6839369 3831
7101513 3831
7429193 3831
8412233 3831
3890505 3831
4273737 4169
4666953 4169
5060169 4169
8861769 4169
2440777 4169
7552585 4169
3293001 4169
6242121 4169
8208201 4169
4145225 4169
2704713 4169
5457225 4169
6768201 4169
8603977 4169
2968905 4169
2445385 4169
7885641 4169
3888457 4169
6904393 4169
7166537 4169
5200969 4169
5791049 4169
3225161 4185
3618377 4185
4011593 4185
8336969 4185
8599113 4185
7813193 4185
6504009 4185
5193545 4185
7159625 4185
3096649 4185
4408649 4185
5719625 4185
7555401 4185
8736841 4185
6837065 4185
2839881 4185
5855817 4185
6117961 4185
8805193 4185
4152393 4185
4742473 4185
5846601 4300
6895177 4300
5519177 4300
7812937 4300
5191753 4300
4209481 4300
3882569 4300
4537929 4300
7881801 4300
2967113 4300
4278601 4300
4541769 4300
4803913 4300
7490889 4300
8473929 4300
6180681 4300
7819337 4300
5132617 4300
5591369 4300
3363401 4300
4084297 4300
5920073 4300
4480073 4300
6446153 4300
6708297 4300
8805705 4300
7157065 4365
2635337 4365
5322313 4365
7550537 4365
3553097 4365
8796233 4365
4800073 4365
5848649 4365
6897225 4365
5259337 4365
6570313 4365
3621961 4365
8472137 4365
4736841 4365
3231049 4365
4214089 4365
3559497 4365
5986633 4365
6511433 4365
7625545 4365
2448457 4365
4545865 4365
2635337 4565
5256777 4565
7550537 4565
7878217 4565
7092553 4565
2637897 4565
5259337 4565
6307913 4565
7749705 4565
3031369 4565
3293513 4565
4276553 4565
4669769 4565
5521737 4565
8405321 4565
3621449 4565
5261641 4565
6113609 4565
6441289 4565
7227721 4565
8866121 4565
2574921 4565
3625289 4565
4215369 4565
8213321 4565
8672329 4565
5396297 4565
6182729 4565
6838089 4565
3824457 4565
5725257 4565
2635337 4645
4929097 4645
5322313 4645
7550537 4645
3946313 4645
2506825 4645
5587017 4645
6242377 4645
8208457 4645
3162441 4645
4407625 4645
4997449 4645
6504777 4645
7225673 4645
7553353 4645
8601929 4645
3623241 4645
5327177 4645
5589321 4645
6507081 4645
7817801 4645
8211529 4645
7295305 4645
5329481 4645
5591625 4645
7557705 4645
2970441 4645
4936521 4645
3429449 4645
6444873 4645
6903625 4645
4077129 4658
4470345 4658
6698569 4658
3094345 4658
4735049 4658
5390409 4658
7356489 4658
8667209 4658
3555657 4658
4145481 4658
5652809 4658
6373705 4658
6701385 4658
7749961 4658
2771273 4658
4475209 4658
4737353 4658
5655113 4658
6965833 4658
8342089 4658
7359561 4658
6443337 4658
4477513 4658
4739657 4658
6705737 4658
4084553 4658
2577481 4658
5592905 4658
6051657 4658
8410953 4658
3749449 4663
4142665 4663
6370889 4663
2766665 4663
4407369 4663
5062729 4663
7028809 4663
8339529 4663
3227977 4663
3817801 4663
5325129 4663
6046025 4663
6373705 4663
7422281 4663
8601929 4663
2443593 4663
4147529 4663
4409673 4663
5327433 4663
6638153 4663
8014409 4663
7031881 4663
6115657 4663
4149833 4663
4411977 4663
6378057 4663
3756873 4663
5265225 4663
5723977 4663
8083273 4663
2963017 4675
3356233 4675
5584457 4675
8599369 4675
8863561 4675
3620937 4675
4276297 4675
6242377 4675
7553097 4675
2441545 4675
3031369 4675
4538697 4675
5259593 4675
5587273 4675
6635849 4675
7815497 4675
8208713 4675
3361097 4675
3623241 4675
8866121 4675
4541001 4675
5851721 4675
7227977 4675
6245449 4675
5329225 4675
3363401 4675
3625545 4675
5591625 4675
2970441 4675
8541257 4675
4478793 4675
4937545 4675
7296841 4675
3946057 4700
8533577 4700
6960969 4700
8861513 4700
8271945 4700
7225161 4700
8535881 4700
2637897 4700
4603977 4700
5914697 4700
2900297 4700
3621193 4700
3948873 4700
4997449 4700
6177097 4700
6570313 4700
7881801 4700
7554377 4700
7227721 4700
8145225 4700
8800585 4700
2902601 4700
4213321 4700
5589577 4700
4607049 4700
3690825 4700
3953225 4700
7950921 4700
6902857 4700
2840393 4700
3299145 4700
5658441 4700
8542281 4700
6829641 4726
5257033 4726
7157577 4726
7550793 4726
8075081 4726
8468297 4726
6568009 4726
8797769 4726
5521225 4726
6831945 4726
2900041 4726
4210761 4726
8077385 4726
8339529 4726
3293513 4726
4473161 4726
4866377 4726
6177865 4726
5850441 4726
5523785 4726
6441289 4726
7096649 4726
2509385 4726
3885641 4726
2903113 4726
6246985 4726
7557705 4726
5198921 4726
3954505 4726
6838345 4726
8477513 4726
6567497 4730
4994889 4730
6895433 4730
7288649 4730
7812937 4730
8206153 4730
6305865 4730
8535625 4730
5259081 4730
6569801 4730
2637897 4730
3948617 4730
7815241 4730
8077385 4730
3031369 4730
4211017 4730
4604233 4730
5915721 4730
5588297 4730
5261641 4730
6179145 4730
6834505 4730
3623497 4730
2640969 4730
5984841 4730
7295561 4730
4936777 4730
3692361 4730
6576201 4730
8215369 4730
4273481 4810
2570057 4810
2963273 4810
8599625 4810
4602185 4810
4996425 4810
3292745 4810
5717577 4810
7093833 4810
7618121 4810
2572361 4810
2834505 4810
6635593 4810
7881289 4810
5457481 4810
4474953 4810
8603721 4810
4213065 4810
6114633 4810
6771273 4810
8737865 4810
2972489 4810
4283465 4810
4742217 4810
5463113 4810
6118473 4810
6970441 4810
5070153 4810
7757129 4810
8084809 4810
3355977 4824
7682121 4824
3684681 4824
4078921 4824
4800073 4824
6176329 4824
6700617 4824
8077129 4824
5718089 4824
6963785 4824
8340809 4824
4539977 4824
3557449 4824
7686217 4824
3295561 4824
5197129 4824
5853769 4824
8475209 4824
7820361 4824
3365961 4824
3824713 4824
4545609 4824
5200969 4824
6052937 4824
4152649 4824
6839625 4824
7167305 4824
2700617 4834
8664905 4834
7026761 4834
3029321 4834
3423561 4834
4144713 4834
5520969 4834
6045257 4834
7421769 4834
5062729 4834
6308425 4834
7685449 4834
3884617 4834
2902089 4834
7030857 4834
2640201 4834
4541769 4834
8343369 4834
5198409 4834
7819849 4834
7165001 4834
2710601 4834
3169353 4834
3890249 4834
4545609 4834
5397577 4834
3497289 4834
6184265 4834
6511945 4834
7681353 4874
6043465 4874
4405321 4874
2899529 4874
3423817 4874
6569545 4874
4800329 4874
8666953 4874
2441289 4874
3686985 4874
5064009 4874
7030089 4874
8144201 4874
4409417 4874
8539465 4874
5721929 4874
2576969 4874
5198409 4874
6443593 4874
7885385 4874
4543561 4874
7034185 4874
2776137 4874
8477769 4874
8870985 4874
3562825 4874
3890505 4874
6643017 4874
4732745 5035
5519177 5035
6568265 5035
7617865 5035
7945801 5035
8273481 5035
3424073 5035
2441289 5035
8863817 5035
6963529 5035
3686985 5035
5260361 5035
4474185 5035
4868425 5035
6572617 5035
5786697 5035
8867145 5035
2970185 5035
6511433 5035
7035721 5035
2579529 5035
4086857 5035
5856329 5035
8215881 5035
8674633 5035
5584713 5109
2768201 5109
4341065 5109
6110537 5109
6831433 5109
8666441 5109
3096137 5109
3423817 5109
4865609 5109
8273737 5109
4014153 5109
5391689 5109
7423561 5109
4540745 5109
4017481 5109
8736841 5109
8409417 5109
5722697 5109
6050377 5109
6315081 5109
7953481 5109
8608841 5109
3366217 5109
3824969 5109
4218185 5109
4873545 5109
6633289 5178
7485257 5178
7224393 5178
4144457 5178
5127497 5178
4734537 5178
3751753 5178
5848905 5178
4472905 5178
6374473 5178
6833481 5178
8144201 5178
2901577 5178
7489609 5178
5196105 5178
5524041 5178
4214857 5178
3887433 5178
7098697 5178
6312521 5178
6574921 5178
8870217 5178
7625289 5178
8215113 5178
4610889 5178
3431497 5178
4086857 5178
7035977 5178
8478025 5178
6239817 5257
5258569 5257
7224649 5257
4275785 5257
6897225 5257
7683657 5257
5717833 5257
4670537 5257
2966857 5257
8602953 5257
6441289 5257
7752521 5257
3886409 5257
7228745 5257
4411977 5257
8213577 5257
7755081 5257
3692873 5257
2447945 5257
3037769 5257
4676169 5257
5921609 5257
4086857 5257
5659721 5257
6904905 5257
7298121 5257
8739913 5257
3300681 5257
4939081 5257
5125705 5355
5453385 5355
6108745 5355
8271689 5355
3619657 5355
4013385 5355
3292745 5355
8732233 5355
2508105 5355
4998473 5355
5326153 5355
3819337 5355
4081481 5355
8276297 5355
7752265 5355
8604233 5355
4475721 5355
6376521 5355
5721417 5355
5329481 5355
6705737 5355
3953993 5355
7034953 5355
8149577 5355
7822153 5355
4873289 5355
5856329 5355
2973001 5355
8467785 5481
3225161 5481
7681609 5481
2768201 5481
5586249 5481
4079177 5481
6635337 5481
5324873 5481
7028809 5481
4408905 5481
6047305 5481
4868169 5481
3754313 5481
6572873 5481
6900553 5481
8080457 5481
7426377 5481
2708041 5481
6248265 5481
4020297 5481
7101257 5481
5397577 5481
5856329 5481
8150089 5481
4732233 5538
7288137 5538
3946057 5538
6633289 5538
5979465 5538
8207689 5538
5586505 5538
2899785 5538
3293257 5538
6505545 5538
8865097 5538
7554889 5538
6899785 5538
2837321 5538
3165001 5538
4344905 5538
8211785 5538
8736329 5538
3690825 5538
2512713 5538
8018249 5538
3365705 5538
5200713 5538
4414537 5538
5725257 5538
8412233 5538
8674377 5538
6315337 5538
6577481 5538
6839625 5538
4339273 5744
5912137 5744
6895177 5744
5192009 5744
3554377 5744
2899273 5744
6569289 5744
2571849 5744
3882569 5744
7880265 5744
3228489 5744
5719113 5744
8734025 5744
8209993 5744
5195593 5744
4147529 5744
4803657 5744
7490633 5744
4476233 5744
5721673 5744
6246473 5744
6510153 5744
7100233 5744
3562057 5744
5200457 5744
5528137 5744
7822153 5744
4742217 5744
5856329 5744
7560265 5744
8074569 5807
2766409 5807
7026249 5807
7353929 5807
5584969 5807
2440521 5807
8666441 5807
3751497 5807
6372937 5807
6766153 5807
7814729 5807
4996937 5807
5784393 5807
4605257 5807
8275273 5807
4081225 5807
6179145 5807
3361865 5807
7753033 5807
5132873 5807
6836809 5807
7361097 5807
2971465 5807
5658697 5807
3693385 5807
7691081 5807
8543049 5807
3431497 5807
6577225 5807
5004617 5807
4535625 5901
6108745 5901
6502217 5901
7288649 5901
2506057 5901
3161417 5901
4144457 5901
5061961 5901
2833993 5901
4537929 5901
5520969 5901
8076873 5901
8404553 5901
4344137 5901
3557961 5901
6049353 5901
6509129 5901
5460809 5901
8541769 5901
4085577 5901
3562057 5901
3824457 5901
2841673 5901
5004361 5901
6904905 5901
7756873 5901
8150089 5901
6239817 5967
7026249 5967
2963273 5967
3751497 5967
4079177 5967
5390409 5967
6897737 5967
4802377 5967
6378057 5967
7164489 5967
4216393 5967
5528137 5967
6314825 5967
2579529 5967
3431497 5967
3824713 5967
5004617 5967
6708553 5967
8730442 1027
4537674 1027
5717322 1027
6110538 1027
7618122 1027
6767178 1027
5063754 1027
7160906 1027
2838090 1027
8081482 1027
6771018 1027
5067338 1027
7098954 1027
4084810 1027
2972746 1027
5594186 1027
6249546 1027
6904906 1027
8150090 1027
4939338 1027
7560778 1027
6043466 1612
5061962 1612
6700362 1612
6962506 1612
8469834 1612
3554890 1612
3817034 1612
4539466 1612
5983050 1612
2706762 1612
6901066 1612
7426122 1612
3625546 1612
8016458 1612
5329994 1612
6708042 1612
2579530 1612
3824714 1612
5004362 1612
7298122 1612
8412234 1612
3366474 1612
7813194 1844
8140874 1844
3422538 1844
7224394 1844
3882314 1844
5324106 1844
5717322 1844
5979466 1844
4537930 1844
4144970 1844
3162442 1844
8864074 1844
2507594 1844
8602954 1844
8209994 1844
3558730 1844
6442570 1844
3297098 1844
7229514 1844
2642250 1844
7625290 1844
7887434 1844
4086602 1844
4414538 1844
5332042 1844
5659722 1844
6118474 1844
6380618 1844
2710858 1844
3235402 1844
8216138 1844
4536138 2000
2832458 2000
7421002 2000
3161418 2000
4799818 2000
5127498 2000
5586250 2000
6700362 2000
7159370 2000
8341322 2000
5459274 2000
6114634 2000
6442314 2000
4017994 2000
7098186 2000
7557194 2000
2905930 2000
3496522 2000
2579530 2000
3169354 2000
3759178 2000
5200970 2000
5463114 2000
6904906 2000
7232586 2000
8019018 2000
8346698 2000
4472138 2494
7224650 2494
7683402 2494
8011082 2494
2899530 2494
4013642 2494
2637898 2494
5652554 2494
3359050 2494
5915210 2494
6178378 2494
6440522 2494
4671306 2494
5195850 2494
8604234 2494
2575946 2494
7360330 2494
7884618 2494
4608842 2494
7035722 2494
2841674 2494
4217930 2494
4742218 2494
7625802 2494
8019018 2494
8674378 2494
3104074 2494
3431754 2494
6053450 2494
6577738 2494
5388106 2625
5912650 2625
6765642 2625
4537674 2625
7552330 2625
7945546 2625
2833994 2625
3161674 2625
8535626 2625
2572874 2625
3621706 2625
7226698 2625
2444618 2625
8736074 2625
3231306 2625
5656138 2625
6705482 2625
3691082 2625
7295562 2625
7623242 2625
8081994 2625
8409674 2625
4872522 2625
3234890 2625
4349002 2625
5987402 2625
6970442 2625
8739914 2625
2645322 2625
4021578 2625
7822666 2625
4077130 3248
5193034 3248
8404298 3248
7093834 3248
4472906 3248
4800586 3248
2703690 3248
3031370 3248
5718346 3248
7422282 3248
6113610 3248
6637898 3248
8669514 3248
3689034 3248
6900298 3248
4148042 3248
2904906 3248
3298122 3248
6182474 3248
7624266 3248
7951946 3248
8279626 3248
5135178 3248
3169610 3248
5650250 3304
6895434 3304
8468298 3304
7355466 3304
4734282 3304
3423818 3304
6438474 3304
8142410 3304
3752266 3304
5652810 3304
5390922 3304
2443594 3304
2967882 3304
4999498 3304
7686474 3304
8866122 3304
3230282 3304
5983562 3304
7360074 3304
6771018 3304
2512458 3304
3954250 3304
4281930 3304
4609610 3304
8477770 3304
8150346 3304
6381130 3304
7036490 3304
2438986 3353
3684170 3353
5257034 3353
7288650 3353
7944010 3353
8795978 3353
5847114 3353
4144202 3353
3227210 3353
4931146 3353
2441546 3353
7487818 3353
4475210 3353
